"MSE398H1Y","LEC0101","2017/09/13","Wed","15:00","17:00","GB248","?","?"
"MSE398H1Y","LEC0101","2018/01/10","Wed","15:00","17:00","GB248","Ramsay, Scott and Hatton, Benjamin","?"
"MSE398H1Y","PRA0101","2017/09/11","Mon","11:00","15:00","GB144","?","?"
"MSE398H1Y","PRA0101","2017/09/11","Mon","11:00","15:00","WB47","?","?"
"MSE398H1Y","PRA0101","2018/01/08","Mon","11:00","15:00","GB144","Grozea, Daniel","?"
"MSE398H1Y","PRA0101","2018/01/08","Mon","11:00","15:00","WB47","Grozea, Daniel","?"
"MSE431H1S","LEC0101","2018/01/12","Mon","17:00","20:00","WB130","Perovic, Doug","?"
"MSE431H1S","TUT0101","2018/01/04","Thu","10:00","11:00","BA1130","Perovic, Doug","?"
"MSE432H1S","LEC0101","2018/01/13","Tue","12:00","15:00","WB219","?","?"
"MSE435H1S","LEC0101","2018/01/08","Thu","15:00","17:00","HS106","Kherani, Nazir","?"
"MSE435H1S","LEC0101","2018/01/13","Tue","15:00","16:00","HS106","Kherani, Nazir","?"
"MSE435H1S","PRA0101","2018/01/19","Mon","13:00","15:00","SF2201","Kherani, Nazir","occurs once every two weeks"
"MSE435H1S","TUT0101","2018/01/09","Fri","9:00","11:00","RS208","Kherani, Nazir","?"
"MSE455H1S","LEC0101","2018/01/14","Wed","12:00","14:00","GB150","Chattopadhyay, Kinnor","?"
"MSE455H1S","LEC0101","2018/01/12","Mon","9:00","10:00","SF3201","Chattopadhyay, Kinnor","?"
"MSE455H1S","TUT0101","2018/01/09","Fri","12:00","14:00","SF1106","Chattopadhyay, Kinnor","?"
"MSE458H1S","LEC0101","2018/01/13","Tue","12:00","13:00","AP120","?","?"
"MSE458H1S","LEC0101","2018/01/08","Thu","12:00","13:00","AP120","?","?"
"MSE458H1S","LEC0101","2018/01/12","Mon","12:00","13:00","AP120","?","?"
"MSE458H1S","TUT0101","2018/01/13","Tue","13:00","15:00","SF3201","?","?"
"MSE462H1S","LEC0101","2018/01/08","Mon","13:00","15:00","BAB025","Lu, Zheng-Hong","?"
"MSE462H1S","TUT0101","2018/01/08","Mon","9:00","10:00","BA3116","?","?"
"MIN250H1S","LEC0101","2018/01/10","Wed","14:00","15:00","BA3116","Esmaeili, Kamran and Chong, Alan","?"
"MIN250H1S","LEC0101","2018/01/05","Fri","9:00","11:00","BAB024","Esmaeili, Kamran and Chong, Alan","?"
"MIN250H1S","TUT0101","2018/01/10","Wed","15:00","16:00","BA2195","Esmaeili, Kamran and Chong, Alan","?"
"MIN301H1S","LEC0101","2018/01/08","Mon","17:00","18:00","WB144","?","?"
"MIN301H1S","LEC0101","2018/01/04","Thu","9:00","11:00","BAB024","?","?"
"MIN301H1S","TUT0101","2018/01/05","Fri","11:00","12:00","WB144","?","?"
"MIN320H1S","LEC0101","2018/01/09","Tue","15:00","17:00","RS310","Harrison, John Paul","?"
"MIN320H1S","LEC0101","2018/01/04","Thu","11:00","12:00","HA316","Harrison, John Paul","?"
"MIN320H1S","TUT0101","2018/01/04","Thu","12:00","13:00","HA316","Harrison, John Paul","?"
"MIN351H1S","LEC0101","2018/01/09","Tue","9:00","12:00","BA2185","?","?"
"MIN351H1S","TUT0101","2018/01/04","Thu","14:00","15:00","LM157","?","?"
"MIN430H1S","LEC0101","2018/01/08","Mon","9:00","12:00","LM155","Julien, Michel and Warren, Lesley Alice and Horne, Ian","?"
"MIN430H1S","TUT0101","2018/01/04","Thu","16:00","17:00","WB119","Julien, Michel and Warren, Lesley Alice and Horne, Ian","?"
"MIN467H1S","LEC0101","2018/01/10","Wed","10:00","11:00","MB500","Eden, David","?"
"MIN467H1S","PRA0101","2018/01/04","Thu","14:00","18:00","MB402","Jalili, Seifollah and Eden, David","?"
"MIN467H1S","TUT0101","2018/01/10","Wed","11:00","12:00","MB500","Jalili, Seifollah and Eden, David","?"
"MIN470H1S","LEC0101","2018/01/10","Wed","12:00","14:00","WB119","?","?"
"MIN470H1S","LEC0101","2018/01/05","Fri","10:00","11:00","BA2135","?","?"
"MIN470H1S","TUT0101","2018/01/09","Tue","12:00","13:00","BA2145","?","?"
"MIN565H1S","LEC0101","2018/01/09","Tue","9:00","11:00","AP120","Hadjigeorgiou, Ioannis (John)","?"
"MIN565H1S","LEC0101","2018/01/08","Mon","16:00","17:00","GB304","Hadjigeorgiou, Ioannis (John)","?"
"MIN565H1S","TUT0101","2018/01/08","Mon","17:00","18:00","GB304","Hadjigeorgiou, Ioannis (John)","?"
"MIE100H1S","LEC0101","2018/01/09","Tue","17:00","18:00","MB128","Young, Edmond","?"
